REPORT_DAT,PSA
7/8/14 8:17,107
7/8/14 1:00,108
7/8/14 0:01,106
6/8/14 22:30,101
6/8/14 20:41,104
6/8/14 20:15,102
6/8/14 19:08,108
6/8/14 18:59,102
6/8/14 18:59,107
6/8/14 17:57,104
6/8/14 15:05,102
6/8/14 13:00,107
6/8/14 12:54,101
6/8/14 12:50,102
6/8/14 12:50,101
6/8/14 3:50,103
5/8/14 21:56,108
5/8/14 21:40,104
5/8/14 19:27,107
5/8/14 15:49,103
5/8/14 13:21,107
5/8/14 11:50,101
5/8/14 11:32,103
5/8/14 10:27,107
5/8/14 2:00,106
4/8/14 23:10,105
4/8/14 20:30,108
4/8/14 15:03,104
4/8/14 11:42,104
4/8/14 10:57,107
4/8/14 10:06,107
3/8/14 20:42,108
3/8/14 20:27,108
3/8/14 17:36,101
3/8/14 17:09,103
3/8/14 12:57,108
3/8/14 8:49,102
2/8/14 21:11,104
2/8/14 20:07,104
2/8/14 19:32,104
2/8/14 18:01,108
2/8/14 16:15,108
2/8/14 14:12,103
2/8/14 14:09,106
2/8/14 13:49,107
2/8/14 12:15,108
2/8/14 11:21,106
2/8/14 10:44,101
2/8/14 1:04,104
1/8/14 21:45,107
1/8/14 19:10,102
1/8/14 18:52,107
1/8/14 12:12,103
1/8/14 9:20,106
1/8/14 9:20,103
1/8/14 3:00,105
31/7/14 23:45,101
31/7/14 21:45,107
31/7/14 21:40,106
31/7/14 20:00,107
31/7/14 18:59,107
31/7/14 18:57,106
31/7/14 18:15,106
31/7/14 17:59,102
31/7/14 17:25,101
31/7/14 17:00,108
31/7/14 15:58,104
31/7/14 8:50,104
31/7/14 2:04,102
31/7/14 0:55,102
31/7/14 0:41,102
30/7/14 19:50,106
30/7/14 19:22,107
30/7/14 18:00,103
30/7/14 16:00,101
30/7/14 15:55,102
30/7/14 15:22,107
30/7/14 15:00,102
30/7/14 14:13,102
30/7/14 13:00,107
30/7/14 12:30,101
30/7/14 12:00,101
30/7/14 10:45,108
30/7/14 8:22,108
30/7/14 5:44,102
30/7/14 3:00,104
30/7/14 0:48,102
30/7/14 0:01,106
29/7/14 20:45,108
29/7/14 18:43,104
29/7/14 18:30,102
29/7/14 18:15,101
29/7/14 16:30,102
29/7/14 16:00,107
29/7/14 14:40,101
29/7/14 14:07,107
29/7/14 11:00,102
29/7/14 10:45,102
29/7/14 10:25,106
29/7/14 9:00,107
29/7/14 8:58,101
29/7/14 8:55,107
29/7/14 8:25,103
28/7/14 19:52,102
28/7/14 19:15,104
28/7/14 18:50,104
28/7/14 18:36,107
28/7/14 18:30,106
28/7/14 16:15,101
28/7/14 15:36,103
28/7/14 14:10,103
28/7/14 13:56,103
28/7/14 12:04,102
28/7/14 10:02,107
28/7/14 8:54,107
28/7/14 8:18,105
28/7/14 6:31,104
27/7/14 19:53,104
27/7/14 18:16,104
27/7/14 16:31,104
27/7/14 15:18,108
27/7/14 15:05,107
27/7/14 12:30,103
27/7/14 2:15,106
27/7/14 0:35,102
26/7/14 21:00,104
26/7/14 16:48,103
26/7/14 15:13,102
26/7/14 13:45,102
26/7/14 13:30,104
26/7/14 13:28,103
26/7/14 12:30,104
26/7/14 8:37,107
25/7/14 23:04,107
25/7/14 22:50,102
25/7/14 17:56,106
25/7/14 17:50,108
25/7/14 16:09,104
25/7/14 15:59,101
25/7/14 14:54,102
25/7/14 12:18,108
25/7/14 11:45,101
25/7/14 10:21,107
25/7/14 7:00,108
24/7/14 23:13,104
24/7/14 22:20,108
24/7/14 22:08,106
24/7/14 21:30,104
24/7/14 21:06,105
24/7/14 18:47,104
24/7/14 16:31,107
24/7/14 15:30,101
24/7/14 13:15,101
24/7/14 9:52,104
24/7/14 8:20,102
24/7/14 5:14,105
24/7/14 4:34,104
23/7/14 21:00,101
23/7/14 20:27,108
23/7/14 19:34,101
23/7/14 18:29,101
23/7/14 17:13,108
23/7/14 15:33,102
23/7/14 15:30,103
23/7/14 15:05,101
23/7/14 13:59,106
23/7/14 13:30,108
23/7/14 12:47,106
23/7/14 11:56,104
23/7/14 11:12,104
23/7/14 9:27,107
23/7/14 9:24,106
22/7/14 21:15,104
22/7/14 19:05,103
22/7/14 15:46,107
22/7/14 15:15,106
22/7/14 14:36,107
22/7/14 14:23,101
22/7/14 13:37,103
22/7/14 13:23,102
22/7/14 13:23,102
22/7/14 10:58,108
22/7/14 5:50,107
22/7/14 3:47,107
21/7/14 23:48,102
21/7/14 20:05,104
21/7/14 19:48,104
21/7/14 19:38,101
21/7/14 19:18,107
21/7/14 18:54,105
21/7/14 18:52,108
21/7/14 18:00,101
21/7/14 12:43,101
21/7/14 11:56,107
21/7/14 11:01,104
20/7/14 22:30,104
20/7/14 22:10,102
20/7/14 19:49,108
20/7/14 17:53,105
20/7/14 17:23,107
20/7/14 15:49,107
20/7/14 11:42,103
20/7/14 10:33,104
20/7/14 6:00,104
20/7/14 2:36,102
19/7/14 23:57,107
19/7/14 21:00,104
19/7/14 18:33,104
19/7/14 18:00,102
19/7/14 15:32,102
19/7/14 13:20,107
19/7/14 13:10,102
19/7/14 1:03,106
18/7/14 18:35,104
18/7/14 16:09,106
18/7/14 15:55,103
18/7/14 15:22,102
18/7/14 15:09,102
18/7/14 14:09,102
18/7/14 13:00,103
18/7/14 12:12,107
18/7/14 12:00,107
18/7/14 11:20,102
18/7/14 11:00,102
18/7/14 7:07,108
18/7/14 6:41,107
18/7/14 4:26,104
18/7/14 2:30,108
17/7/14 23:00,102
17/7/14 22:05,106
17/7/14 20:46,104
17/7/14 20:26,105
17/7/14 19:51,107
17/7/14 19:39,101
17/7/14 19:30,104
17/7/14 19:00,105
17/7/14 18:55,101
17/7/14 17:19,107
17/7/14 16:25,108
17/7/14 16:14,107
17/7/14 14:51,106
17/7/14 14:00,107
17/7/14 13:35,106
17/7/14 12:48,104
17/7/14 12:19,105
17/7/14 11:40,106
17/7/14 9:08,102
17/7/14 9:00,108
17/7/14 8:37,106
17/7/14 0:23,104
16/7/14 21:15,104
16/7/14 17:34,101
16/7/14 16:25,106
16/7/14 15:56,102
16/7/14 14:52,107
16/7/14 14:23,107
16/7/14 14:00,102
16/7/14 12:25,108
16/7/14 11:30,101
16/7/14 10:45,108
16/7/14 10:18,103
16/7/14 9:06,107
16/7/14 9:00,108
15/7/14 21:55,108
15/7/14 21:15,104
15/7/14 21:15,108
15/7/14 20:57,106
15/7/14 19:52,107
15/7/14 18:18,107
15/7/14 17:02,101
15/7/14 17:00,108
15/7/14 15:50,106
15/7/14 15:36,101
15/7/14 15:06,101
15/7/14 14:49,104
15/7/14 14:00,102
15/7/14 13:00,103
15/7/14 12:29,106
15/7/14 9:50,104
14/7/14 21:18,108
14/7/14 21:15,101
14/7/14 21:03,107
14/7/14 19:03,107
14/7/14 16:58,108
14/7/14 16:56,103
14/7/14 15:30,104
14/7/14 14:47,102
14/7/14 14:30,103
14/7/14 14:00,103
14/7/14 13:23,105
14/7/14 13:05,106
14/7/14 12:22,101
14/7/14 12:00,101
14/7/14 11:19,104
14/7/14 10:57,106
14/7/14 10:13,108
14/7/14 9:57,108
14/7/14 8:36,108
13/7/14 21:11,108
13/7/14 19:33,106
13/7/14 18:28,103
13/7/14 18:22,103
13/7/14 18:08,107
13/7/14 15:21,107
13/7/14 9:36,108
13/7/14 4:50,104
12/7/14 23:41,104
12/7/14 18:33,102
12/7/14 11:45,108
12/7/14 7:00,103
12/7/14 1:10,105
11/7/14 23:44,102
11/7/14 23:21,102
11/7/14 20:01,108
11/7/14 16:31,105
11/7/14 13:50,103
11/7/14 12:12,107
11/7/14 9:45,103
11/7/14 0:39,103
10/7/14 20:57,106
10/7/14 20:53,102
10/7/14 18:48,102
10/7/14 18:46,105
10/7/14 18:00,101
10/7/14 16:36,102
10/7/14 15:00,101
10/7/14 13:34,105
10/7/14 10:45,107
10/7/14 10:28,108
10/7/14 9:24,108
10/7/14 2:45,103
9/7/14 22:42,103
9/7/14 21:47,106
9/7/14 21:00,101
9/7/14 19:50,101
9/7/14 19:20,108
9/7/14 18:30,103
9/7/14 17:30,103
9/7/14 16:20,104
9/7/14 14:46,104
9/7/14 13:57,104
9/7/14 12:48,106
9/7/14 12:29,101
9/7/14 12:09,102
9/7/14 11:05,108
9/7/14 11:00,103
9/7/14 8:52,102
8/7/14 22:13,102
8/7/14 19:52,105
8/7/14 19:26,108
8/7/14 18:45,108
8/7/14 18:30,107
8/7/14 17:52,102
8/7/14 17:30,107
8/7/14 16:00,103
8/7/14 15:45,107
8/7/14 15:10,106
8/7/14 10:55,104
8/7/14 10:21,106
8/7/14 7:57,107
8/7/14 0:05,102
7/7/14 21:29,107
7/7/14 20:15,106
7/7/14 20:08,106
7/7/14 19:39,108
7/7/14 15:00,103
7/7/14 14:02,104
7/7/14 10:42,106
7/7/14 9:57,102
7/7/14 9:01,106
7/7/14 8:25,107
6/7/14 23:40,103
6/7/14 18:41,101
6/7/14 18:40,103
6/7/14 17:44,107
6/7/14 15:32,105
6/7/14 12:34,105
6/7/14 11:43,101
6/7/14 10:45,104
6/7/14 9:00,104
5/7/14 20:58,102
5/7/14 19:39,103
5/7/14 16:16,102
5/7/14 14:33,102
5/7/14 13:46,101
5/7/14 13:45,108
5/7/14 13:05,106
5/7/14 2:33,104
5/7/14 2:00,105
4/7/14 23:43,102
4/7/14 23:39,107
4/7/14 17:41,104
4/7/14 17:25,108
4/7/14 16:52,108
4/7/14 16:04,102
4/7/14 12:00,102
4/7/14 11:10,102
3/7/14 20:15,108
3/7/14 16:35,107
3/7/14 15:22,107
3/7/14 14:13,104
3/7/14 14:09,107
3/7/14 13:30,106
3/7/14 9:05,102
2/7/14 22:33,102
2/7/14 22:20,105
2/7/14 22:00,108
2/7/14 19:55,104
2/7/14 19:27,102
2/7/14 19:18,102
2/7/14 18:50,102
2/7/14 10:53,101
1/7/14 19:47,107
1/7/14 18:57,105
1/7/14 17:53,103
1/7/14 17:50,102
1/7/14 17:00,106
1/7/14 16:04,108
1/7/14 15:58,103
1/7/14 13:02,101
1/7/14 11:59,103
1/7/14 11:32,105
1/7/14 10:53,107
1/7/14 10:43,108
1/7/14 8:40,103
1/7/14 8:13,107
1/7/14 0:26,102
30/6/14 23:07,104
30/6/14 21:49,105
30/6/14 21:40,101
30/6/14 20:55,101
30/6/14 17:10,102
30/6/14 15:38,103
30/6/14 14:19,101
30/6/14 12:30,107
30/6/14 9:46,102
30/6/14 9:20,101
30/6/14 8:00,102
30/6/14 4:44,102
29/6/14 19:05,101
29/6/14 18:59,107
29/6/14 16:52,106
29/6/14 16:45,104
29/6/14 15:36,103
29/6/14 12:51,104
29/6/14 3:39,104
29/6/14 2:58,104
28/6/14 21:59,102
28/6/14 21:50,102
28/6/14 21:30,103
28/6/14 16:30,101
28/6/14 16:00,108
28/6/14 11:57,104
28/6/14 10:36,101
28/6/14 9:30,107
28/6/14 7:00,102
28/6/14 6:01,104
28/6/14 3:30,106
27/6/14 19:45,101
27/6/14 19:11,103
27/6/14 18:30,101
27/6/14 17:10,103
27/6/14 10:00,103
27/6/14 10:00,101
27/6/14 9:25,104
27/6/14 8:35,108
27/6/14 8:01,104
26/6/14 21:44,102
26/6/14 19:49,107
26/6/14 19:46,102
26/6/14 18:09,106
26/6/14 17:45,104
26/6/14 13:19,102
26/6/14 11:30,108
26/6/14 10:13,108
26/6/14 0:25,107
26/6/14 0:11,107
25/6/14 19:30,107
25/6/14 17:42,108
25/6/14 15:20,108
25/6/14 12:12,102
25/6/14 9:00,104
24/6/14 23:23,104
24/6/14 21:42,101
24/6/14 20:40,101
24/6/14 18:29,108
24/6/14 17:46,102
24/6/14 17:43,107
24/6/14 15:31,102
24/6/14 14:15,105
24/6/14 13:42,101
24/6/14 13:00,102
24/6/14 10:34,104
24/6/14 10:28,108
24/6/14 9:44,107
24/6/14 9:01,107
24/6/14 5:05,104
24/6/14 4:49,102
23/6/14 20:19,105
23/6/14 20:15,107
23/6/14 18:40,102
23/6/14 13:30,104
23/6/14 13:00,102
23/6/14 10:31,108
23/6/14 9:00,103
23/6/14 2:00,103
22/6/14 22:23,102
22/6/14 22:00,102
22/6/14 21:36,108
22/6/14 18:08,101
22/6/14 17:52,103
22/6/14 16:23,108
22/6/14 15:28,107
22/6/14 15:26,103
22/6/14 14:22,102
22/6/14 10:56,101
22/6/14 10:50,102
22/6/14 9:54,108
22/6/14 8:47,107
21/6/14 23:00,101
21/6/14 22:35,103
21/6/14 22:00,104
21/6/14 20:31,102
21/6/14 20:21,103
21/6/14 19:05,101
21/6/14 19:04,107
21/6/14 18:00,106
21/6/14 17:51,104
21/6/14 17:00,102
21/6/14 16:15,104
21/6/14 16:00,106
21/6/14 10:00,105
21/6/14 5:40,106
21/6/14 3:45,104
21/6/14 0:45,105
21/6/14 0:22,102
20/6/14 20:49,108
20/6/14 18:26,103
20/6/14 18:00,108
20/6/14 17:48,104
20/6/14 17:09,107
20/6/14 15:50,101
20/6/14 15:45,101
20/6/14 15:41,101
20/6/14 14:04,108
20/6/14 13:53,108
20/6/14 13:45,104
20/6/14 13:06,102
20/6/14 12:50,107
20/6/14 12:01,107
20/6/14 8:02,107
19/6/14 21:00,107
19/6/14 20:10,107
19/6/14 19:55,101
19/6/14 17:36,108
19/6/14 16:35,101
19/6/14 15:10,102
19/6/14 14:33,102
19/6/14 14:30,106
19/6/14 14:29,102
19/6/14 14:00,104
19/6/14 11:39,107
19/6/14 7:27,105
18/6/14 23:04,104
18/6/14 23:00,102
18/6/14 22:29,102
18/6/14 22:07,104
18/6/14 20:48,101
18/6/14 20:25,103
18/6/14 17:25,101
18/6/14 17:00,108
18/6/14 16:26,101
18/6/14 14:15,108
18/6/14 13:22,102
18/6/14 0:34,106
17/6/14 21:26,102
17/6/14 20:15,102
17/6/14 18:27,108
17/6/14 18:25,102
17/6/14 16:46,102
17/6/14 15:40,103
17/6/14 14:00,102
17/6/14 11:13,101
17/6/14 11:07,105
17/6/14 11:00,107
17/6/14 8:38,101
16/6/14 22:50,104
16/6/14 22:22,101
16/6/14 19:40,107
16/6/14 19:20,107
16/6/14 19:05,104
16/6/14 19:00,107
16/6/14 18:50,102
16/6/14 15:38,108
16/6/14 14:54,101
16/6/14 14:07,102
16/6/14 13:57,104
16/6/14 13:42,107
16/6/14 11:44,108
16/6/14 11:03,108
16/6/14 4:54,108
15/6/14 21:55,104
15/6/14 20:30,104
15/6/14 20:00,102
15/6/14 19:30,105
15/6/14 19:02,106
15/6/14 19:00,101
15/6/14 16:05,104
15/6/14 14:48,104
15/6/14 13:25,107
15/6/14 12:53,101
15/6/14 12:20,107
15/6/14 12:00,102
15/6/14 11:49,104
15/6/14 3:32,104
15/6/14 3:06,104
14/6/14 20:00,104
14/6/14 19:57,107
14/6/14 19:56,101
14/6/14 19:27,106
14/6/14 18:13,104
14/6/14 17:14,103
14/6/14 16:25,107
14/6/14 14:00,101
14/6/14 12:16,108
14/6/14 11:33,106
14/6/14 2:39,102
14/6/14 1:54,102
14/6/14 0:10,107
13/6/14 22:56,108
13/6/14 21:48,107
13/6/14 19:05,107
13/6/14 18:05,104
13/6/14 11:47,101
13/6/14 9:41,107
13/6/14 8:44,102
12/6/14 21:12,107
12/6/14 19:30,107
12/6/14 19:11,107
12/6/14 16:58,102
12/6/14 16:33,107
12/6/14 16:09,108
12/6/14 15:30,107
12/6/14 15:25,105
12/6/14 15:13,102
12/6/14 9:52,102
12/6/14 8:34,103
12/6/14 8:09,102
12/6/14 6:20,103
11/6/14 23:41,106
11/6/14 22:10,103
11/6/14 18:42,107
11/6/14 18:27,101
11/6/14 18:11,101
11/6/14 12:30,101
11/6/14 11:21,107
11/6/14 11:15,101
11/6/14 10:41,108
11/6/14 8:38,107
10/6/14 20:55,104
10/6/14 20:10,106
10/6/14 19:20,103
10/6/14 18:00,108
10/6/14 16:30,107
10/6/14 16:20,108
10/6/14 15:30,101
10/6/14 15:13,104
9/6/14 22:18,103
9/6/14 19:32,108
9/6/14 19:30,106
9/6/14 19:09,101
9/6/14 17:23,103
9/6/14 16:58,103
9/6/14 16:00,102
9/6/14 13:29,101
9/6/14 13:22,107
9/6/14 10:00,103
9/6/14 6:31,102
9/6/14 6:12,105
9/6/14 4:10,103
8/6/14 19:30,102
8/6/14 16:40,107
8/6/14 16:05,104
8/6/14 13:00,107
8/6/14 3:20,103
7/6/14 19:23,102
7/6/14 18:45,103
7/6/14 16:53,107
7/6/14 16:27,102
7/6/14 16:04,107
7/6/14 15:36,107
7/6/14 15:03,107
7/6/14 12:40,104
7/6/14 10:50,104
7/6/14 9:52,108
7/6/14 1:51,101
6/6/14 20:40,108
6/6/14 18:32,104
6/6/14 18:24,108
6/6/14 14:57,102
6/6/14 12:29,102
6/6/14 12:04,108
6/6/14 12:00,108
6/6/14 10:40,105
6/6/14 10:35,108
6/6/14 1:00,104
5/6/14 20:51,106
5/6/14 20:24,102
5/6/14 19:00,101
5/6/14 18:50,108
5/6/14 16:14,101
5/6/14 15:45,108
5/6/14 15:41,104
5/6/14 15:40,101
5/6/14 13:29,104
5/6/14 9:53,106
5/6/14 0:57,102
4/6/14 23:55,102
4/6/14 23:45,106
4/6/14 21:07,102
4/6/14 20:04,102
4/6/14 18:42,106
4/6/14 17:26,102
4/6/14 15:40,108
4/6/14 15:00,102
4/6/14 14:43,107
4/6/14 13:48,101
4/6/14 13:04,108
4/6/14 9:33,107
3/6/14 22:27,108
3/6/14 21:21,108
3/6/14 20:43,101
3/6/14 20:20,108
3/6/14 19:07,101
3/6/14 16:33,104
3/6/14 15:41,101
3/6/14 15:32,101
3/6/14 15:00,101
3/6/14 3:14,108
2/6/14 21:30,108
2/6/14 19:30,107
2/6/14 19:23,108
2/6/14 18:16,104
2/6/14 16:00,101
2/6/14 13:54,102
2/6/14 10:36,107
2/6/14 9:52,102
1/6/14 20:25,108
1/6/14 19:33,107
1/6/14 17:30,101
1/6/14 17:00,106
1/6/14 17:00,106
1/6/14 16:50,106
1/6/14 16:23,101
1/6/14 16:00,101
1/6/14 14:00,105
1/6/14 12:36,103
1/6/14 2:43,106
31/5/14 21:57,102
31/5/14 21:20,108
31/5/14 20:43,103
31/5/14 19:15,102
31/5/14 18:30,102
31/5/14 12:19,101
31/5/14 2:44,107
30/5/14 22:00,107
30/5/14 20:50,101
30/5/14 20:27,102
30/5/14 20:20,108
30/5/14 17:30,106
30/5/14 16:08,101
30/5/14 15:48,106
30/5/14 14:23,107
30/5/14 13:31,101
30/5/14 12:22,102
30/5/14 10:26,104
29/5/14 17:37,102
29/5/14 16:17,102
29/5/14 14:07,107
29/5/14 14:01,108
29/5/14 11:34,103
29/5/14 11:08,101
29/5/14 10:27,106
29/5/14 10:08,108
29/5/14 8:12,102
29/5/14 2:23,107
28/5/14 20:55,104
28/5/14 19:44,104
28/5/14 15:46,101
28/5/14 13:51,102
28/5/14 13:39,105
28/5/14 12:21,101
27/5/14 20:10,104
27/5/14 17:11,107
27/5/14 13:45,103
27/5/14 13:43,101
27/5/14 13:00,101
27/5/14 11:37,106
27/5/14 10:40,103
26/5/14 23:00,101
26/5/14 23:00,102
26/5/14 22:00,101
26/5/14 19:00,102
26/5/14 18:27,107
26/5/14 12:40,107
26/5/14 9:12,107
26/5/14 2:30,102
26/5/14 0:32,101
25/5/14 22:03,102
25/5/14 20:59,108
25/5/14 20:32,102
25/5/14 19:55,102
25/5/14 17:00,107
25/5/14 15:36,102
25/5/14 15:10,104
25/5/14 13:24,102
25/5/14 11:47,102
24/5/14 20:00,103
24/5/14 16:50,101
24/5/14 15:48,107
24/5/14 15:46,105
24/5/14 15:00,106
24/5/14 10:38,104
23/5/14 14:00,101
23/5/14 13:39,108
23/5/14 11:25,104
23/5/14 10:52,107
23/5/14 10:35,102
23/5/14 9:07,104
23/5/14 9:00,102
23/5/14 7:03,101
23/5/14 4:04,106
22/5/14 22:59,106
22/5/14 21:54,105
22/5/14 21:00,108
22/5/14 20:30,105
22/5/14 20:10,101
22/5/14 17:30,102
22/5/14 17:29,106
22/5/14 17:15,104
22/5/14 12:00,105
22/5/14 11:38,107
22/5/14 11:31,107
22/5/14 11:15,105
21/5/14 21:07,107
21/5/14 20:40,106
21/5/14 19:48,101
21/5/14 19:15,102
21/5/14 18:48,101
21/5/14 17:20,107
21/5/14 17:00,105
21/5/14 15:44,101
21/5/14 15:27,102
21/5/14 13:11,107
21/5/14 11:36,104
21/5/14 11:33,104
21/5/14 1:00,104
20/5/14 21:59,108
20/5/14 21:13,106
20/5/14 20:25,105
20/5/14 17:30,102
20/5/14 17:15,102
20/5/14 16:30,107
20/5/14 13:31,107
20/5/14 11:52,107
20/5/14 10:19,102
20/5/14 9:03,107
20/5/14 7:46,103
20/5/14 7:35,107
19/5/14 21:31,103
19/5/14 19:57,102
19/5/14 19:26,101
19/5/14 18:46,105
19/5/14 18:34,106
19/5/14 16:28,105
19/5/14 13:00,101
19/5/14 12:15,107
19/5/14 12:00,106
19/5/14 12:00,102
19/5/14 11:31,106
19/5/14 11:10,102
18/5/14 19:49,106
18/5/14 14:30,102
18/5/14 12:59,108
18/5/14 12:00,107
18/5/14 10:38,105
17/5/14 23:40,106
17/5/14 14:47,101
17/5/14 13:13,107
17/5/14 11:15,108
17/5/14 1:45,102
16/5/14 22:36,102
16/5/14 21:06,104
16/5/14 20:29,104
16/5/14 17:00,105
16/5/14 14:38,101
16/5/14 10:47,106
16/5/14 10:35,106
16/5/14 9:17,102
16/5/14 1:42,102
16/5/14 0:26,102
16/5/14 0:01,102
15/5/14 21:10,103
15/5/14 20:00,102
15/5/14 17:23,105
15/5/14 16:15,103
15/5/14 15:01,107
15/5/14 13:00,101
15/5/14 12:56,102
15/5/14 11:27,107
15/5/14 10:09,103
15/5/14 9:44,108
15/5/14 9:10,108
15/5/14 9:09,105
15/5/14 8:23,108
15/5/14 7:30,103
14/5/14 23:25,106
14/5/14 22:00,107
14/5/14 21:48,101
14/5/14 19:50,104
14/5/14 19:00,105
14/5/14 15:30,103
14/5/14 14:10,107
14/5/14 13:28,108
14/5/14 13:02,102
14/5/14 12:59,108
14/5/14 12:03,106
14/5/14 12:00,107
14/5/14 11:36,107
14/5/14 10:32,104
14/5/14 10:26,101
14/5/14 10:17,108
14/5/14 9:45,104
14/5/14 8:38,105
13/5/14 19:46,103
13/5/14 19:08,102
13/5/14 18:39,103
13/5/14 17:00,105
13/5/14 16:12,102
13/5/14 15:11,108
13/5/14 15:08,107
13/5/14 14:18,103
13/5/14 14:00,103
13/5/14 13:46,102
13/5/14 12:29,105
13/5/14 11:00,105
13/5/14 5:23,103
12/5/14 23:32,104
12/5/14 21:00,108
12/5/14 19:04,104
12/5/14 18:05,103
12/5/14 13:36,104
12/5/14 11:44,105
11/5/14 23:14,108
11/5/14 17:44,105
11/5/14 17:04,103
11/5/14 16:12,101
11/5/14 15:46,102
11/5/14 13:00,102
11/5/14 12:30,105
11/5/14 3:17,103
10/5/14 19:20,102
10/5/14 17:48,102
10/5/14 1:30,104
9/5/14 19:00,102
9/5/14 18:21,102
9/5/14 17:25,107
9/5/14 17:25,101
9/5/14 17:09,104
9/5/14 14:00,108
9/5/14 13:08,104
9/5/14 2:00,101
9/5/14 0:44,106
8/5/14 19:20,107
8/5/14 18:26,106
8/5/14 17:08,101
8/5/14 13:46,104
8/5/14 13:06,104
8/5/14 11:56,101
8/5/14 11:18,107
8/5/14 10:45,106
8/5/14 10:25,102
8/5/14 0:47,108
8/5/14 0:21,104
7/5/14 12:39,108
7/5/14 11:44,101
7/5/14 10:01,101
7/5/14 9:50,104
6/5/14 22:15,102
6/5/14 21:08,107
6/5/14 15:51,102
6/5/14 11:30,106
6/5/14 10:05,107
6/5/14 9:38,103
5/5/14 20:12,107
5/5/14 16:34,104
5/5/14 15:50,102
5/5/14 14:12,101
5/5/14 11:19,107
5/5/14 10:35,108
5/5/14 10:16,107
5/5/14 10:10,105
4/5/14 19:57,102
4/5/14 19:49,108
4/5/14 19:35,101
4/5/14 17:32,108
4/5/14 17:15,102
4/5/14 15:50,101
4/5/14 15:42,104
4/5/14 15:32,108
4/5/14 13:20,106
4/5/14 13:02,102
4/5/14 10:48,104
3/5/14 22:18,104
3/5/14 18:28,101
3/5/14 17:35,108
3/5/14 17:24,101
3/5/14 16:00,106
3/5/14 15:36,108
3/5/14 14:22,104
2/5/14 17:51,103
2/5/14 15:31,105
2/5/14 15:04,106
2/5/14 13:55,104
2/5/14 13:21,101
2/5/14 11:53,102
2/5/14 11:00,107
2/5/14 9:03,107
1/5/14 23:23,104
1/5/14 18:00,103
1/5/14 17:54,105
1/5/14 12:30,106
1/5/14 9:08,101
1/5/14 1:50,108
30/4/14 23:06,102
30/4/14 14:52,108
30/4/14 11:46,107
30/4/14 8:35,108
30/4/14 6:49,108
29/4/14 18:27,101
29/4/14 17:30,108
29/4/14 14:07,104
29/4/14 14:00,107
29/4/14 12:34,106
28/4/14 19:45,101
28/4/14 17:45,101
28/4/14 17:00,102
28/4/14 16:08,105
28/4/14 16:00,104
28/4/14 15:17,104
28/4/14 14:38,102
28/4/14 10:44,102
27/4/14 19:20,105
27/4/14 19:07,104
27/4/14 15:46,102
27/4/14 8:45,105
26/4/14 18:10,102
26/4/14 14:52,107
26/4/14 14:00,101
26/4/14 13:02,105
26/4/14 12:48,102
26/4/14 8:00,108
26/4/14 0:01,107
25/4/14 18:30,108
25/4/14 18:18,101
25/4/14 14:06,105
25/4/14 12:24,106
25/4/14 11:29,107
25/4/14 1:47,102
25/4/14 0:36,108
24/4/14 23:52,104
24/4/14 23:04,102
24/4/14 19:55,107
24/4/14 16:20,107
24/4/14 15:55,102
24/4/14 15:07,102
24/4/14 13:12,102
24/4/14 12:10,102
24/4/14 10:05,103
24/4/14 10:00,103
24/4/14 0:47,104
24/4/14 0:45,105
23/4/14 17:50,101
23/4/14 17:12,102
23/4/14 15:37,102
22/4/14 23:53,101
22/4/14 21:55,108
22/4/14 20:51,102
22/4/14 20:04,105
22/4/14 18:56,107
22/4/14 17:58,106
22/4/14 17:03,103
22/4/14 17:03,103
22/4/14 14:00,105
21/4/14 21:30,107
21/4/14 18:51,101
21/4/14 17:40,104
21/4/14 17:05,101
21/4/14 17:05,103
21/4/14 15:30,103
21/4/14 13:07,107
21/4/14 13:00,102
21/4/14 12:00,102
21/4/14 10:05,103
20/4/14 18:50,108
20/4/14 16:55,101
20/4/14 16:27,103
20/4/14 14:33,103
19/4/14 19:11,108
19/4/14 17:40,104
19/4/14 16:20,102
19/4/14 15:34,102
19/4/14 15:09,107
19/4/14 14:27,102
19/4/14 1:57,101
18/4/14 23:45,103
18/4/14 18:11,103
18/4/14 17:24,102
18/4/14 15:29,101
18/4/14 12:27,103
18/4/14 11:39,108
18/4/14 11:02,104
18/4/14 8:00,105
17/4/14 21:31,107
17/4/14 19:02,102
17/4/14 18:00,103
17/4/14 17:52,103
17/4/14 16:35,102
17/4/14 15:00,107
17/4/14 13:21,102
17/4/14 12:19,104
17/4/14 11:33,107
17/4/14 11:20,102
17/4/14 9:30,104
17/4/14 2:30,104
16/4/14 20:40,102
16/4/14 19:35,106
16/4/14 18:23,107
16/4/14 16:35,102
16/4/14 15:55,102
16/4/14 13:13,102
16/4/14 12:34,104
15/4/14 19:21,106
15/4/14 12:57,102
15/4/14 12:12,102
15/4/14 10:16,104
15/4/14 7:43,102
15/4/14 7:00,108
14/4/14 21:15,101
14/4/14 20:55,101
14/4/14 19:10,102
14/4/14 18:05,102
14/4/14 17:05,106
14/4/14 15:47,104
14/4/14 14:37,103
14/4/14 14:33,105
14/4/14 14:13,101
14/4/14 13:03,104
14/4/14 13:00,107
14/4/14 12:32,108
14/4/14 12:06,104
14/4/14 10:58,106
14/4/14 7:33,105
13/4/14 17:00,106
13/4/14 14:50,103
