REPORT_DAT,SHIFT,OFFENSE,METHOD,BLOCK,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE
6/8/2016 1:02:33 AM,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,3033 3097  BLOCK OF STANTON ROAD SE,7,704,8,8E,Cluster 38,007404 3,007404,Precinct 117,16092635,401535,131621,6/7/2016 10:40:35 PM,6/8/2016 12:15:25 AM
6/1/2016 12:43:11 AM,MIDNIGHT,BURGLARY,OTHERS,1400 - 1407 BLOCK OF HOWARD ROAD SE,7,703,8,8A,Cluster 37,007407 2,007407,Precinct 119,16088085,400879,132468,5/31/2016 2:00:54 PM,5/31/2016 10:29:28 PM
6/1/2016 1:41:18 AM,MIDNIGHT,THEFT/OTHER,OTHERS,600 - 699 BLOCK OF MILWAUKEE PLACE SE,7,707,8,8C,Cluster 39,010400 2,010400,Precinct 123,16088107,400287,131139,6/1/2016 12:19:17 AM,6/1/2016 1:09:43 AM
6/8/2016 3:36:15 PM,EVENING,BURGLARY,OTHERS,400 599  BLOCK OF ATLANTIC STREET SE,7,706,8,8E,Cluster 39,009802 2,009802,Precinct 125,16092984,400040,129240,6/8/2016 1:47:10 PM,6/8/2016 2:00:34 PM
6/8/2016 8:49:39 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,2300 - 2399 BLOCK OF 14TH PLACE SE,7,703,8,8A,Cluster 37,007407 2,007407,Precinct 118,16093067,401105,132322,6/8/2016 3:55:43 PM,6/8/2016 3:57:15 PM
6/1/2016 1:36:02 PM,DAY,THEFT F/AUTO,OTHERS,734 - 855 BLOCK OF SOUTHERN AVENUE SE,7,706,8,8D,Cluster 39,009811 2,009811,Precinct 125,16088342,400489,128759,6/1/2016 10:00:52 AM,6/1/2016 12:30:57 PM
6/8/2016 11:35:08 PM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,2200 - 2231 BLOCK OF 16TH STREET SE,7,701,8,8A,Cluster 28,007503 2,007503,Precinct 114,16093277,401502,132819,6/8/2016 9:10:44 PM,6/8/2016 9:11:56 PM
6/9/2016 12:43:18 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,3200 - 3299 BLOCK OF 12TH PLACE SE,7,705,8,8E,Cluster 39,007304 2,007304,Precinct 120,16093332,400902,130618,6/8/2016 11:17:59 PM,6/8/2016 11:30:36 PM
6/9/2016 3:39:42 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,1700 - 1799 BLOCK OF T STREET SE,7,701,8,8A,Cluster 34,007605 3,007605,Precinct 112,16093375,401745,133271,6/8/2016 11:50:21 PM,6/8/2016 11:54:35 PM
6/9/2016 4:43:26 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,46 - 199 BLOCK OF ELMIRA STREET SW,7,708,8,8D,Cluster 39,009807 2,009807,Precinct 126,16093409,399075,128696,6/9/2016 2:30:54 AM,6/9/2016 4:43:12 AM
6/2/2016 1:30:17 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,2732 - 2899 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,707,8,8C,,010400 2,010400,Precinct 123,16088763,400335,131003,6/1/2016 10:40:39 PM,6/1/2016 10:42:51 PM
6/2/2016 2:33:13 PM,DAY,THEFT F/AUTO,OTHERS,3120 - 3127 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,707,8,8C,Cluster 39,010400 1,010400,Precinct 123,16089075,400021,130605,6/1/2016 9:00:58 PM,6/2/2016 9:00:04 AM
6/10/2016 12:52:19 PM,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,626 - 733 BLOCK OF SOUTHERN AVENUE SE,7,706,8,8D,Cluster 39,009811 2,009811,Precinct 125,16094305,400302,128572,6/10/2016 10:55:41 AM,6/10/2016 11:15:28 AM
6/10/2016 1:45:48 PM,DAY,MOTOR VEHICLE THEFT,OTHERS,2800 - 2899 BLOCK OF SHIPLEY TERRACE SE,7,702,8,8B,Cluster 36,007408 1,007408,Precinct 115,16094350,402886,131330,6/9/2016 10:30:32 PM,6/10/2016 8:15:35 AM
6/10/2016 2:25:34 PM,DAY,BURGLARY,OTHERS,2400 - 2599 BLOCK OF ELVANS ROAD SE,7,703,8,8B,Cluster 37,007406 2,007406,Precinct 118,16094369,401004,131818,6/10/2016 1:30:45 PM,6/10/2016 2:25:31 PM
6/17/2016 9:41:14 AM,DAY,THEFT/OTHER,OTHERS,1900 - 1999 BLOCK OF 13TH STREET SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,16098755,401112,133207,6/17/2016 8:26:48 AM,6/17/2016 8:41:05 AM
6/10/2016 8:34:59 PM,EVENING,THEFT F/AUTO,OTHERS,1900 - 1925 BLOCK OF 18TH STREET SE,7,701,8,8A,Cluster 34,007605 3,007605,Precinct 112,16094542,401821,133230,6/10/2016 4:00:10 PM,6/10/2016 6:15:37 PM
6/10/2016 7:52:00 PM,EVENING,THEFT/OTHER,OTHERS,1500 1699  BLOCK OF ALABAMA AVENUE SE,7,704,8,8E,Cluster 38,007304 1,007304,Precinct 120,16094574,401601,130970,6/10/2016 5:50:04 PM,6/10/2016 6:00:55 PM
6/10/2016 8:49:15 PM,EVENING,THEFT F/AUTO,OTHERS,1500 1699  BLOCK OF ALABAMA AVENUE SE,7,704,8,8E,Cluster 38,007304 1,007304,Precinct 120,16094610,401601,130970,6/10/2016 7:57:51 PM,6/10/2016 7:59:04 PM
6/10/2016 9:38:53 PM,EVENING,THEFT F/AUTO,OTHERS,301 - 499 BLOCK OF ORANGE STREET SE,7,707,8,8C,Cluster 39,010400 2,010400,Precinct 123,16094653,399763,130906,6/10/2016 9:30:32 PM,6/10/2016 9:35:36 PM
6/11/2016 4:29:16 AM,MIDNIGHT,BURGLARY,OTHERS,1600 - 1699 BLOCK OF SAVANNAH STREET SE,7,704,8,8B,Cluster 38,007409 3,007409,Precinct 116,16094744,401725,130864,6/10/2016 11:24:51 PM,6/11/2016 1:08:58 AM
6/11/2016 5:12:33 AM,MIDNIGHT,THEFT/OTHER,OTHERS,4200 - 4283 BLOCK OF 6TH STREET SE,7,706,8,8D,Cluster 39,009811 1,009811,Precinct 125,16094808,400130,128889,6/11/2016 1:49:46 AM,6/11/2016 3:13:01 AM
6/10/2016 10:46:03 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,3000 - 3099 BLOCK OF 30TH STREET SE,7,702,8,8B,Cluster 36,007408 1,007408,Precinct 115,16094845,403074,131528,6/10/2016 10:30:58 PM,6/10/2016 10:39:38 PM
6/11/2016 7:37:57 AM,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,1300 1387  BLOCK OF MORRIS ROAD SE,7,701,8,8A,Cluster 28,007407 2,007407,Precinct 119,16094889,400914,132646,6/11/2016 5:28:19 AM,6/11/2016 7:00:46 AM
6/11/2016 7:11:52 AM,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,2300 - 2399 BLOCK OF GOOD HOPE ROAD SE,7,701,8,8B,Cluster 28,007504 1,007504,Precinct 114,16094893,402258,132857,6/11/2016 5:50:04 AM,6/11/2016 5:55:24 AM
6/11/2016 7:19:44 AM,DAY,THEFT F/AUTO,OTHERS,800 - 899 BLOCK OF MALCOLM X AVENUE SE,7,705,8,8C,Cluster 39,010400 1,010400,Precinct 123,16094900,400496,130810,6/10/2016 2:30:31 PM,6/10/2016 3:00:40 PM
6/11/2016 9:20:44 AM,DAY,ASSAULT W/DANGEROUS WEAPON,KNIFE,1500 - 1599 BLOCK OF GALEN STREET SE,7,701,8,8A,Cluster 28,007503 2,007503,Precinct 114,16094909,401439,132788,6/10/2016 10:00:01 PM,6/10/2016 10:02:19 PM
6/11/2016 11:45:23 AM,DAY,THEFT F/AUTO,OTHERS,3000 - 3199 BLOCK OF NAYLOR ROAD SE,7,702,8,8B,Cluster 36,007502 2,007502,Precinct 115,16094976,403121,131703,6/11/2016 10:20:11 AM,6/11/2016 11:00:15 AM
6/11/2016 9:37:43 PM,EVENING,BURGLARY,OTHERS,1900 - 1953 BLOCK OF VALLEY TERRACE SE,7,704,8,8E,Cluster 38,007304 1,007304,Precinct 121,16095272,402002,130366,6/3/2016 12:00:04 PM,6/11/2016 7:00:25 PM
6/11/2016 9:51:06 PM,EVENING,MOTOR VEHICLE THEFT,OTHERS,1388 - 1397 BLOCK OF CONGRESS STREET SE,7,705,8,8E,Cluster 38,007304 1,007304,Precinct 120,16095288,401294,130781,6/9/2016 9:30:50 PM,6/11/2016 9:51:05 PM
6/13/2016 5:57:53 PM,EVENING,ROBBERY,OTHERS,1200 - 1299 BLOCK OF GOOD HOPE ROAD SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,16096420,401055,133271,6/13/2016 4:46:13 PM,6/13/2016 5:57:48 PM
6/13/2016 6:26:55 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,2400 - 2699 BLOCK OF POMEROY ROAD SE,7,703,8,8B,Cluster 37,007406 2,007406,Precinct 118,16096428,400891,131932,6/13/2016 5:13:37 PM,6/13/2016 5:45:33 PM
6/13/2016 11:03:38 PM,MIDNIGHT,THEFT/OTHER,OTHERS,3264 3299  BLOCK OF STANTON ROAD SE,7,704,8,8E,Cluster 38,007404 2,007404,Precinct 117,16096461,401698,131050,6/13/2016 5:09:31 PM,6/13/2016 6:57:10 PM
6/13/2016 10:13:02 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,2100 - 2199 BLOCK OF SAVANNAH STREET SE,7,704,8,8B,Cluster 38,007409 2,007409,Precinct 116,16096560,402312,131041,6/13/2016 7:29:56 PM,6/13/2016 7:35:00 PM
6/13/2016 10:14:55 PM,EVENING,THEFT/OTHER,OTHERS,1500 1699  BLOCK OF ALABAMA AVENUE SE,7,704,8,8E,Cluster 38,007304 1,007304,Precinct 120,16096566,401601,130970,6/13/2016 8:30:15 PM,6/13/2016 9:40:12 PM
6/13/2016 10:52:57 PM,EVENING,THEFT F/AUTO,OTHERS,1600 - 1699 BLOCK OF T STREET SE,7,701,8,8A,Cluster 34,007605 3,007605,Precinct 112,16096569,401605,133271,6/12/2016 1:00:48 PM,6/12/2016 2:30:53 PM
6/14/2016 1:37:42 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,2500 - 2599 BLOCK OF 12TH PLACE SE,7,704,8,8E,Cluster 38,007404 3,007404,Precinct 117,16096666,401316,131535,6/13/2016 10:19:13 PM,6/13/2016 10:45:31 PM
6/14/2016 3:10:23 AM,MIDNIGHT,ROBBERY,OTHERS,1800 - 1849 BLOCK OF WEBSTER PLACE SE,7,704,8,8E,Cluster 38,007404 1,007404,Precinct 117,16096675,401851,131339,6/14/2016 1:25:03 AM,6/14/2016 1:30:12 AM
6/14/2016 4:46:38 AM,MIDNIGHT,BURGLARY,OTHERS,3030 - 3299 BLOCK OF BUENA VISTA TERRACE SE,7,702,8,8B,Cluster 36,007502 2,007502,Precinct 115,16096703,402985,131495,6/14/2016 3:04:27 AM,
6/14/2016 5:57:35 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,1700 - 1799 BLOCK OF T STREET SE,7,701,8,8A,Cluster 34,007605 3,007605,Precinct 112,16096713,401745,133271,6/13/2016 8:30:38 PM,6/14/2016 5:30:32 AM
6/14/2016 11:45:58 AM,DAY,THEFT/OTHER,OTHERS,4610 - 4659 BLOCK OF SOUTH CAPITOL STREET,7,708,8,8D,Cluster 39,010900 2,010900,Precinct 125,16096757,399659,128340,6/14/2016 8:20:26 AM,6/14/2016 9:28:34 AM
6/14/2016 11:52:10 AM,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,856 - 883 BLOCK OF SOUTHERN AVENUE SE,7,706,8,8D,Cluster 39,,,Precinct 125,16096803,400702,128971,6/14/2016 9:34:05 AM,6/14/2016 11:52:08 AM
6/14/2016 3:49:10 PM,EVENING,BURGLARY,OTHERS,812 - 899 BLOCK OF BARNABY STREET SE,7,706,8,8E,Cluster 39,009700 2,009700,Precinct 125,16096951,400709,129315,6/14/2016 12:52:11 PM,6/14/2016 12:58:48 PM
6/14/2016 6:45:37 PM,EVENING,MOTOR VEHICLE THEFT,OTHERS,1431 1470  BLOCK OF BANGOR STREET SE,7,701,8,8A,Cluster 28,007504 1,007504,Precinct 114,16097047,401226,132523,6/13/2016 9:00:49 PM,6/14/2016 10:00:25 AM
6/14/2016 8:00:25 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,1100 - 1299 BLOCK OF EATON ROAD SE,7,703,8,8C,Cluster 37,007401 1,007401,Precinct 119,16097143,400093,132457,6/14/2016 6:00:06 PM,6/14/2016 6:15:29 PM
6/14/2016 10:49:50 PM,EVENING,BURGLARY,OTHERS,4100 - 4199 BLOCK OF 1ST STREET SE,7,708,8,8D,Cluster 39,009810 2,009810,Precinct 124,16097245,399488,129102,6/14/2016 10:30:25 PM,
6/8/2016 1:27:49 PM,DAY,THEFT F/AUTO,OTHERS,3266 - 3399 BLOCK OF 23RD STREET SE,7,704,8,8E,Cluster 38,007403 1,007403,Precinct 116,16092856,402493,131260,6/8/2016 10:30:24 AM,6/8/2016 11:23:30 AM
6/8/2016 2:02:21 PM,DAY,BURGLARY,OTHERS,1018 - 1041 BLOCK OF COOK DRIVE SE,7,704,8,8E,Cluster 38,007304 1,007304,Precinct 120,16092872,401521,130688,6/8/2016 10:45:46 AM,6/8/2016 11:00:14 AM
6/15/2016 3:25:03 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,2710 - 2731 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,707,8,8C,,010400 2,010400,Precinct 123,16097327,400346,131109,6/14/2016 9:13:27 PM,6/15/2016 1:15:52 AM
6/15/2016 9:04:41 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,100 107  BLOCK OF IRVINGTON STREET SW,7,708,8,8D,Cluster 39,010900 2,010900,Precinct 126,16097421,399330,128102,6/14/2016 10:15:15 PM,6/15/2016 6:00:33 AM
6/16/2016 9:13:39 AM,DAY,THEFT F/AUTO,OTHERS,1100 - 1299 BLOCK OF EATON ROAD SE,7,703,8,8C,Cluster 37,007401 1,007401,Precinct 119,16097500,400093,132457,6/14/2016 11:00:10 PM,6/15/2016 11:26:26 AM
6/15/2016 3:35:43 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,2600 2626  BLOCK OF STANTON ROAD SE,7,703,8,8C,Cluster 37,007406 1,007406,Precinct 118,16097576,400647,132289,6/15/2016 11:41:24 AM,
6/9/2016 11:46:10 AM,DAY,THEFT F/AUTO,OTHERS,2300 - 2399 BLOCK OF GOOD HOPE ROAD SE,7,701,8,8B,Cluster 28,007504 1,007504,Precinct 114,16093572,402258,132857,6/9/2016 10:24:54 AM,6/9/2016 11:46:06 AM
6/15/2016 10:55:32 PM,EVENING,ROBBERY,GUN,812 - 899 BLOCK OF BARNABY STREET SE,7,706,8,8E,Cluster 39,009700 2,009700,Precinct 125,16097910,400709,129315,6/15/2016 9:40:51 PM,
6/16/2016 12:44:54 AM,MIDNIGHT,ROBBERY,OTHERS,1500 - 1599 BLOCK OF V STREET SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,16097939,401470,132974,6/15/2016 11:10:42 PM,6/15/2016 11:45:42 PM
6/16/2016 1:11:50 AM,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,740 - 829 BLOCK OF BARNABY STREET SE,7,706,8,8E,Cluster 39,009700 2,009700,Precinct 125,16097945,400487,129093,6/15/2016 10:05:07 PM,6/15/2016 10:08:18 PM
6/9/2016 5:24:46 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,3876 3999  BLOCK OF 9TH STREET SE,7,706,8,8E,Cluster 39,009802 1,009802,Precinct 121,16093777,400769,129415,6/8/2016 8:45:07 PM,6/8/2016 8:50:33 PM
6/9/2016 7:58:49 PM,EVENING,THEFT/OTHER,OTHERS,1800 - 1899 BLOCK OF 18TH STREET SE,7,701,8,8A,Cluster 34,007605 3,007605,Precinct 112,16093837,401821,133325,5/30/2016 1:30:25 PM,5/30/2016 1:35:24 PM
6/9/2016 7:44:59 PM,EVENING,THEFT/OTHER,OTHERS,1500 1699  BLOCK OF ALABAMA AVENUE SE,7,704,8,8E,Cluster 38,007304 1,007304,Precinct 120,16093886,401601,130970,6/9/2016 7:00:05 PM,6/9/2016 7:45:54 PM
6/9/2016 11:48:52 PM,MIDNIGHT,THEFT/OTHER,OTHERS,1300 1500  BLOCK OF MISSISSIPPI AVENUE SE,7,705,8,8E,Cluster 38,007304 1,007304,Precinct 120,16093889,401264,130300,6/9/2016 6:32:09 PM,6/9/2016 6:33:45 PM
6/10/2016 12:44:29 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,1416 1431  BLOCK OF HOWARD ROAD SE,7,703,8,8A,Cluster 37,007407 2,007407,Precinct 119,16094075,401015,132357,6/9/2016 11:24:11 PM,6/10/2016 12:20:24 AM
6/10/2016 2:38:31 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,2300 - 2399 BLOCK OF GREEN STREET SE,7,701,8,8A,Cluster 28,007504 1,007504,Precinct 114,16094095,401606,132657,6/10/2016 12:20:10 AM,6/10/2016 12:22:13 AM
6/11/2016 11:15:32 PM,MIDNIGHT,THEFT/OTHER,OTHERS,1900 1919  BLOCK OF SAVANNAH STREET SE,7,704,8,8B,Cluster 38,007409 2,007409,Precinct 116,16094127,402044,130974,6/10/2016 1:43:40 AM,6/10/2016 3:19:36 AM
6/10/2016 5:14:35 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,4000 - 4099 BLOCK OF 1ST STREET SE,7,708,8,8D,Cluster 39,009810 2,009810,Precinct 124,16094151,399488,129213,6/10/2016 3:50:25 AM,6/10/2016 3:55:23 AM
6/17/2016 10:30:43 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,4500 - 4511 BLOCK OF 1ST STREET SE,7,708,8,8D,Cluster 39,009810 2,009810,Precinct 126,16098792,399513,128530,6/16/2016 10:31:13 PM,6/17/2016 9:28:34 AM
6/17/2016 11:41:56 AM,DAY,BURGLARY,OTHERS,2200 - 2399 BLOCK OF PAYNE TERRACE SE,7,701,8,8A,Cluster 28,007503 2,007503,Precinct 114,16098834,400957,132755,6/12/2016 10:44:12 AM,6/17/2016 10:41:49 AM
6/17/2016 4:48:26 PM,EVENING,THEFT/OTHER,OTHERS,2300 - 2399 BLOCK OF SOUTHERN AVENUE SE,7,704,8,8B,Cluster 38,,,Precinct 116,16099004,402552,130818,6/17/2016 2:00:49 PM,6/17/2016 2:05:31 PM
6/17/2016 4:49:33 PM,EVENING,THEFT/OTHER,OTHERS,1800 - 1815 BLOCK OF ERIE STREET SE,7,701,8,8B,Cluster 37,007407 1,007407,Precinct 118,16099014,401864,132165,6/17/2016 3:40:32 PM,6/17/2016 3:45:26 PM
6/18/2016 2:47:42 AM,MIDNIGHT,THEFT/OTHER,OTHERS,800 899  BLOCK OF CHESAPEAKE STREET SE,7,706,8,8D,Cluster 39,009811 2,009811,Precinct 125,16099283,400660,129046,6/17/2016 10:20:17 PM,6/17/2016 11:00:15 PM
6/18/2016 1:59:53 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,2600 - 2699 BLOCK OF BIRNEY PLACE SE,7,703,8,8C,Cluster 37,007401 2,007401,Precinct 119,16099337,400279,132204,6/17/2016 11:55:14 PM,
6/18/2016 5:40:18 AM,MIDNIGHT,THEFT/OTHER,OTHERS,4680 - 4699 BLOCK OF MARTIN LUTHER KING JR AVENUE SW,7,708,8,8D,,010900 2,010900,Precinct 126,16099459,399037,128205,6/18/2016 3:25:13 AM,6/18/2016 3:30:15 AM
6/18/2016 9:53:06 AM,DAY,THEFT F/AUTO,OTHERS,1337 1399  BLOCK OF MAPLE VIEW PLACE SE,7,701,8,8A,Cluster 28,007503 2,007503,Precinct 114,16099493,401011,132635,6/18/2016 6:55:08 AM,6/18/2016 8:25:35 AM
6/18/2016 10:16:36 AM,DAY,THEFT F/AUTO,OTHERS,1431 1470  BLOCK OF BANGOR STREET SE,7,701,8,8A,Cluster 28,007504 1,007504,Precinct 114,16099517,401226,132523,6/17/2016 9:00:06 PM,6/18/2016 7:45:45 AM
6/18/2016 12:33:15 PM,DAY,THEFT/OTHER,OTHERS,3000 - 3199 BLOCK OF NAYLOR ROAD SE,7,702,8,8B,Cluster 36,007502 2,007502,Precinct 115,16099597,403121,131703,6/18/2016 11:00:03 AM,6/18/2016 11:04:05 AM
6/22/2016 3:51:26 PM,EVENING,THEFT/OTHER,OTHERS,1100 - 1237 BLOCK OF SUMNER ROAD SE,7,703,8,8C,Cluster 37,007401 1,007401,Precinct 119,16101007,400211,132550,6/20/2016 5:16:14 PM,6/20/2016 7:01:23 PM
6/20/2016 11:36:23 PM,MIDNIGHT,ROBBERY,GUN,1200 - 1233 BLOCK OF TALBERT STREET SE,7,703,8,8A,Cluster 37,007407 2,007407,Precinct 119,16101225,400712,132733,6/20/2016 10:55:18 PM,6/20/2016 10:58:55 PM
6/21/2016 3:11:05 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,1700 1799  BLOCK OF S STREET SE,7,701,8,8A,Cluster 34,007605 3,007605,Precinct 112,16101287,401745,133378,6/20/2016 10:00:00 PM,6/21/2016 1:04:53 AM
6/21/2016 3:37:50 AM,MIDNIGHT,THEFT/OTHER,OTHERS,3100 - 3299 BLOCK OF BUENA VISTA TERRACE SE,7,702,8,8B,Cluster 36,007408 1,007408,Precinct 115,16101302,402911,131429,6/21/2016 2:27:52 AM,6/21/2016 3:37:31 AM
6/21/2016 12:59:49 PM,DAY,MOTOR VEHICLE THEFT,OTHERS,1400 - 1530 BLOCK OF BRUCE STREET SE,7,704,8,8E,Cluster 38,007404 3,007404,Precinct 117,16101514,401479.602655326020,131441.974135408820,6/21/2016 1:33:55 AM,6/21/2016 1:34:43 AM
6/15/2016 10:11:28 AM,DAY,THEFT F/AUTO,OTHERS,2101 2199  BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,16097456,400898,133037,6/9/2016 9:59:29 AM,6/11/2016 10:11:24 AM
6/22/2016 11:15:02 AM,DAY,SEX ABUSE,OTHERS,1700 - 1799 BLOCK OF T STREET SE,7,701,8,8A,Cluster 34,007605 3,007605,Precinct 112,16102023,401745,133271,6/21/2016 5:00:51 PM,6/21/2016 8:00:57 PM
6/22/2016 9:24:16 AM,DAY,ROBBERY,OTHERS,1300 1500  BLOCK OF MISSISSIPPI AVENUE SE,7,705,8,8E,Cluster 38,007304 1,007304,Precinct 120,16102027,401264,130300,6/22/2016 8:00:48 AM,6/22/2016 8:05:05 AM
6/22/2016 1:03:35 PM,DAY,BURGLARY,OTHERS,2400 - 2599 BLOCK OF ELVANS ROAD SE,7,703,8,8B,Cluster 37,007406 2,007406,Precinct 118,16102099,401004,131818,6/22/2016 1:00:10 AM,6/22/2016 10:50:53 AM
6/16/2016 2:20:38 AM,MIDNIGHT,ROBBERY,GUN,2632 2663  BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,703,8,8C,Cluster 37,007401 2,007401,Precinct 119,16097963,400366,132181,6/15/2016 11:15:57 PM,6/15/2016 11:20:22 PM
6/16/2016 2:46:46 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,1800 1934  BLOCK OF GOOD HOPE ROAD SE,7,701,8,8A,Cluster 34,007504 1,007504,Precinct 114,16098007,401901,133068,6/16/2016 1:00:59 AM,6/16/2016 1:01:38 AM
6/16/2016 6:51:04 PM,EVENING,BURGLARY,OTHERS,3000 - 3099 BLOCK OF 30TH STREET SE,7,702,8,8B,Cluster 36,007408 1,007408,Precinct 115,16098380,403074,131528,6/16/2016 4:00:47 PM,6/16/2016 5:00:46 PM
6/23/2016 4:41:09 AM,MIDNIGHT,THEFT/OTHER,OTHERS,3301 - 3699 BLOCK OF 6TH STREET SE,7,705,8,8C,Cluster 39,009804 2,009804,Precinct 122,16102603,400134,130213,6/19/2016 11:00:59 PM,6/22/2016 7:45:23 PM
6/23/2016 4:25:57 AM,MIDNIGHT,ROBBERY,GUN,4230 - 4299 BLOCK OF 4TH STREET SE,7,706,8,8D,Cluster 39,009811 1,009811,Precinct 125,16102667,400009,128664,6/23/2016 3:00:17 AM,6/23/2016 3:02:45 AM
