REPORT_DAT,SHIFT,OFFENSE,METHOD,BLOCK,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE
3/19/2016 9:46:14 PM,EVENING,THEFT/OTHER,OTHERS,2200 2228  BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,16042375,400867,132951,3/19/2016 7:38:20 PM,3/19/2016 7:45:55 PM
3/20/2016 2:49:24 AM,MIDNIGHT,ROBBERY,KNIFE,3000 - 3199 BLOCK OF NAYLOR ROAD SE,7,702,8,8B,Cluster 36,007502 2,007502,Precinct 115,16042533,403121,131703,3/20/2016 1:15:00 AM,3/20/2016 2:31:22 AM
3/20/2016 3:54:05 AM,MIDNIGHT,SEX ABUSE,OTHERS,2301 - 2399 BLOCK OF 24TH STREET SE,7,702,8,8B,Cluster 36,007502 1,007502,Precinct 134,16042581,402451,132622,3/20/2016 2:00:15 AM,3/20/2016 3:29:28 AM
3/22/2016 3:42:17 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,166 - 199 BLOCK OF MISSISSIPPI AVENUE SE,7,707,8,8C,Cluster 39,009803 3,009803,Precinct 124,16043583,399713,129661,3/22/2016 12:25:21 AM,3/22/2016 12:30:29 AM
3/22/2016 5:35:34 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,400 499  BLOCK OF LEBAUM STREET SE,7,707,8,8C,Cluster 39,010400 2,010400,Precinct 123,16043607,399943,131197,3/22/2016 3:15:03 AM,3/22/2016 3:20:18 AM
3/22/2016 8:05:23 AM,DAY,THEFT F/AUTO,OTHERS,2455 - 2482 BLOCK OF ALABAMA AVENUE SE,7,702,8,8B,Cluster 36,007408 1,007408,Precinct 115,16043630,402606,131770,3/21/2016 6:00:08 PM,3/22/2016 7:00:18 AM
3/22/2016 12:25:49 PM,DAY,BURGLARY,OTHERS,1100 - 1399 BLOCK OF STEVENS ROAD SE,7,703,8,8C,Cluster 37,007401 1,007401,Precinct 119,16043755,400010,132393,3/6/2016 10:33:21 AM,3/7/2016 12:20:34 PM
3/24/2016 2:23:54 AM,MIDNIGHT,THEFT/OTHER,OTHERS,1200 - 1299 BLOCK OF TRENTON PLACE SE,7,705,8,8C,Cluster 39,007304 3,007304,Precinct 120,16044855,400937,130320,3/24/2016 1:07:07 AM,3/24/2016 2:06:25 AM
3/25/2016 8:31:09 AM,DAY,THEFT F/AUTO,OTHERS,900 - 1299 BLOCK OF VALLEY AVENUE SE,7,706,8,8E,Cluster 39,009700 1,009700,Precinct 121,16045091,400801,129945,3/24/2016 11:22:43 AM,3/24/2016 2:30:52 PM
3/24/2016 2:33:53 PM,DAY,THEFT F/AUTO,OTHERS,2200 2270  BLOCK OF MOUNT VIEW PLACE SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,16045106,400949,132834,3/24/2016 1:20:28 PM,3/24/2016 1:43:03 PM
3/24/2016 5:23:41 PM,EVENING,MOTOR VEHICLE THEFT,OTHERS,4300 - 4399 BLOCK OF 12TH STREET SE,7,706,8,8E,Cluster 39,009700 1,009700,Precinct 121,16045165,401201,129546,3/18/2016 9:30:52 AM,3/24/2016 1:00:28 PM
3/4/2016 4:07:14 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,600 - 898 BLOCK OF BRANDYWINE STREET SE,7,706,8,8E,Cluster 39,009802 2,009802,Precinct 125,16033407,400331,129143,3/4/2016 3:29:51 PM,3/4/2016 3:34:02 PM
3/4/2016 12:00:00 AM,MIDNIGHT,HOMICIDE,GUN,3266 - 3399 BLOCK OF 23RD STREET SE,7,704,8,8E,Cluster 38,007403 1,007403,Precinct 116,16033431,402493,131260,3/4/2016 2:45:30 PM,3/4/2016 2:50:03 PM
3/4/2016 10:30:42 PM,EVENING,THEFT F/AUTO,OTHERS,3500 - 3599 BLOCK OF 18TH STREET SE,7,704,8,8B,Cluster 38,007409 3,007409,Precinct 116,16033628,401936,130715,3/4/2016 9:20:49 PM,3/4/2016 10:00:50 PM
3/5/2016 2:05:41 AM,MIDNIGHT,BURGLARY,OTHERS,1800 - 1899 BLOCK OF TRENTON PLACE SE,7,704,8,8B,Cluster 38,007409 3,007409,Precinct 116,16033697,401978,130800,3/4/2016 1:30:34 PM,3/4/2016 11:10:31 PM
3/13/2016 10:33:35 PM,EVENING,BURGLARY,OTHERS,2 - 199 BLOCK OF GALVESTON STREET SW,7,708,8,8D,Cluster 39,010900 1,010900,Precinct 126,16038889,399228,128424,3/13/2016 3:15:52 PM,3/13/2016 9:30:28 PM
3/14/2016 1:05:00 AM,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,900 - 1299 BLOCK OF VALLEY AVENUE SE,7,706,8,8E,Cluster 39,009700 1,009700,Precinct 121,16038922,400801,129945,3/13/2016 10:27:52 PM,3/13/2016 10:40:48 PM
3/14/2016 1:30:27 AM,MIDNIGHT,ROBBERY,OTHERS,4200 - 4399 BLOCK OF 7TH STREET SE,7,706,8,8D,Cluster 39,009811 2,009811,Precinct 125,16038944,400251,128889,3/14/2016 12:25:37 AM,3/14/2016 12:32:08 AM
3/7/2016 6:03:00 PM,EVENING,BURGLARY,OTHERS,1100 - 1199 BLOCK OF ALABAMA AVENUE SE,7,703,8,8E,Cluster 39,007304 2,007304,Precinct 120,16034846,400770,130713,3/5/2016 9:00:49 PM,3/6/2016 11:30:52 AM
3/7/2016 11:28:36 AM,DAY,THEFT/OTHER,OTHERS,2600 - 2799 BLOCK OF JASPER STREET SE,7,702,8,8B,Cluster 36,007408 1,007408,Precinct 115,16034883,402670,131549,3/4/2016 3:00:23 PM,3/7/2016 9:00:25 AM
3/7/2016 2:07:12 PM,DAY,THEFT/OTHER,OTHERS,2700 - 2799 BLOCK OF WADE ROAD SE,7,703,8,8C,Cluster 37,007401 1,007401,Precinct 119,16034942,400200,132307,3/7/2016 12:17:05 PM,
3/7/2016 2:27:49 PM,DAY,THEFT F/AUTO,OTHERS,4000 - 4399 BLOCK OF 3RD STREET SE,7,708,8,8D,Cluster 39,009810 1,009810,Precinct 125,16034969,399819,128990,3/7/2016 11:47:43 AM,3/7/2016 2:18:17 PM
3/7/2016 3:46:34 PM,EVENING,THEFT/OTHER,OTHERS,3700 3851  BLOCK OF 9TH STREET SE,7,706,8,8E,Cluster 39,009801 1,009801,Precinct 121,16035016,400504,129677,3/7/2016 2:19:16 PM,3/7/2016 2:20:40 PM
3/22/2016 4:42:31 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,1300 - 1399 BLOCK OF V STREET SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,16043871,401163,133044,3/22/2016 2:25:29 PM,3/22/2016 2:45:16 PM
3/22/2016 5:57:10 PM,EVENING,THEFT F/AUTO,OTHERS,700 - 999 BLOCK OF HOWARD ROAD SE,7,703,8,8C,Cluster 37,007401 1,007401,Precinct 119,16043882,400055,132973,3/22/2016 5:00:43 AM,3/22/2016 3:00:58 PM
3/22/2016 5:09:22 PM,EVENING,THEFT/OTHER,OTHERS,4680 - 4699 BLOCK OF MARTIN LUTHER KING JR AVENUE SW,7,708,8,8D,,010900 2,010900,Precinct 126,16043926,399037,128205,3/17/2016 1:02:51 PM,3/17/2016 5:00:18 PM
3/24/2016 9:44:59 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,1300 - 1367 BLOCK OF SAVANNAH STREET SE,7,705,8,8E,Cluster 38,007304 1,007304,Precinct 120,16045350,401141,130653,3/24/2016 6:04:09 PM,3/24/2016 6:05:53 PM
3/24/2016 9:53:10 PM,EVENING,THEFT/OTHER,OTHERS,1500 - 1599 BLOCK OF U STREET SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,16045408,401492,133069,3/24/2016 9:00:50 PM,3/24/2016 9:03:09 PM
3/5/2016 1:49:56 PM,DAY,THEFT F/AUTO,OTHERS,2600 - 2699 BLOCK OF BIRNEY PLACE SE,7,703,8,8C,Cluster 37,007401 2,007401,Precinct 119,16033847,400279,132204,3/5/2016 7:05:07 AM,3/5/2016 7:19:54 AM
3/5/2016 1:01:51 PM,DAY,THEFT F/AUTO,OTHERS,2300 - 2399 BLOCK OF RAYNOLDS PLACE SE,7,702,8,8B,Cluster 36,007408 1,007408,Precinct 115,16033858,402229,132014,3/5/2016 6:00:51 AM,3/5/2016 7:25:39 AM
3/5/2016 1:14:32 PM,DAY,THEFT/OTHER,OTHERS,2608 - 2699 BLOCK OF SHERIDAN ROAD SE,7,703,8,8C,Cluster 37,007406 2,007406,Precinct 118,16033922,400573,132129,3/5/2016 11:05:36 AM,
3/5/2016 2:34:32 PM,DAY,THEFT/OTHER,OTHERS,2200 - 2209 BLOCK OF ALABAMA AVENUE SE,7,704,8,8E,Cluster 38,007403 1,007403,Precinct 116,16033967,402258,131469,3/5/2016 1:45:05 PM,3/5/2016 1:50:18 PM
3/14/2016 6:04:44 AM,MIDNIGHT,SEX ABUSE,OTHERS,2700 2899  BLOCK OF LANGSTON PLACE SE,7,702,8,8B,Cluster 36,007502 1,007502,Precinct 115,16038980,402379,132035,3/14/2016 3:33:55 AM,3/14/2016 4:44:35 AM
3/14/2016 2:26:34 PM,DAY,THEFT/OTHER,OTHERS,2200 2228  BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,16039145,400867,132951,3/12/2016 6:20:58 PM,3/14/2016 2:26:30 PM
3/23/2016 6:36:50 AM,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,1117 1199  BLOCK OF WAHLER PLACE SE,7,706,8,8E,Cluster 39,009700 1,009700,Precinct 121,16044259,401055,129789,3/23/2016 4:30:10 AM,3/23/2016 6:30:47 AM
3/23/2016 12:47:25 PM,DAY,BURGLARY,OTHERS,3400 - 3465 BLOCK OF 25TH STREET SE,7,704,8,8B,Cluster 38,007409 1,007409,Precinct 116,16044304,402659,131024,3/23/2016 5:15:55 AM,3/23/2016 8:20:57 AM
3/23/2016 10:56:53 AM,DAY,ROBBERY,KNIFE,1926 2007  BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,16044321,400959,133208,3/23/2016 9:43:09 AM,3/23/2016 10:15:40 AM
3/23/2016 1:28:47 PM,DAY,THEFT F/AUTO,OTHERS,2500 - 2999 BLOCK OF SOUTHERN AVENUE SE,7,704,8,8B,Cluster 38,,,Precinct 116,16044418,402901,131166,3/22/2016 11:00:39 PM,3/23/2016 6:00:41 AM
3/5/2016 10:57:20 PM,EVENING,THEFT F/AUTO,OTHERS,1 - 100 BLOCK OF CHESAPEAKE STREET SE,7,708,8,8D,Cluster 39,009810 2,009810,Precinct 126,16034154,399411,129045,3/5/2016 8:40:29 PM,3/5/2016 8:56:10 PM
3/6/2016 8:10:27 AM,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,3500 - 3599 BLOCK OF 19TH STREET SE,7,704,8,8B,Cluster 38,007409 3,007409,Precinct 116,16034371,402049,130741,3/6/2016 6:00:39 AM,3/6/2016 6:15:23 AM
3/25/2016 8:59:32 PM,EVENING,THEFT/OTHER,OTHERS,1700 1799  BLOCK OF S STREET SE,7,701,8,8A,Cluster 34,007605 3,007605,Precinct 112,16046080,401745,133378,3/25/2016 8:23:49 PM,3/25/2016 8:59:30 PM
3/26/2016 1:06:09 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,2400 - 2699 BLOCK OF POMEROY ROAD SE,7,703,8,8B,Cluster 37,007406 2,007406,Precinct 118,16046197,400891,131932,3/25/2016 11:52:51 PM,3/25/2016 11:55:17 PM
3/14/2016 6:51:14 PM,EVENING,THEFT/OTHER,OTHERS,400 - 599 BLOCK OF CHESAPEAKE STREET SE,7,706,8,8D,Cluster 39,009811 1,009811,Precinct 125,16039262,400040,129046,3/14/2016 5:30:12 PM,3/14/2016 5:35:14 PM
3/15/2016 3:37:25 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,2698 - 2701 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,703,8,8C,,010400 2,010400,Precinct 119,16039460,400354,131430,3/14/2016 11:20:08 PM,3/14/2016 11:27:40 PM
3/23/2016 3:24:30 PM,EVENING,THEFT F/AUTO,OTHERS,2 - 199 BLOCK OF GALVESTON STREET SW,7,708,8,8D,Cluster 39,010900 1,010900,Precinct 126,16044474,399228,128424,3/23/2016 2:31:53 PM,3/23/2016 3:00:22 PM
3/23/2016 6:39:58 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,1200 - 1221 BLOCK OF SOUTHERN AVENUE SE,7,706,8,8E,Cluster 39,009700 1,009700,Precinct 121,16044551,401269,129538,3/23/2016 3:41:39 PM,3/23/2016 3:42:53 PM
3/23/2016 8:23:08 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,500 - 699 BLOCK OF MELLON STREET SE,7,707,8,8C,Cluster 39,010400 2,010400,Precinct 123,16044677,400133,130948,3/23/2016 5:49:51 PM,3/23/2016 6:00:56 PM
3/24/2016 2:23:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,2300 - 2399 BLOCK OF GREEN STREET SE,7,701,8,8A,Cluster 28,007504 1,007504,Precinct 114,16044806,401606,132657,3/23/2016 10:45:49 PM,
3/6/2016 3:06:58 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,2400 - 2599 BLOCK OF ELVANS ROAD SE,7,703,8,8B,Cluster 37,007406 2,007406,Precinct 118,16034462,401004,131818,3/6/2016 12:19:13 PM,3/6/2016 12:25:30 PM
3/6/2016 9:36:47 PM,EVENING,THEFT/OTHER,OTHERS,2300 - 2399 BLOCK OF PITTS PLACE SE,7,701,8,8A,Cluster 28,007504 1,007504,Precinct 114,16034539,401251,132444,3/6/2016 2:30:33 AM,3/6/2016 3:30:37 PM
3/6/2016 5:23:28 PM,EVENING,THEFT F/AUTO,OTHERS,800 899  BLOCK OF ATLANTIC STREET SE,7,706,8,8E,Cluster 39,009802 2,009802,Precinct 125,16034552,400548,129241,3/6/2016 2:54:34 PM,3/6/2016 5:15:22 PM
3/6/2016 8:11:06 PM,EVENING,BURGLARY,OTHERS,3900 - 3945 BLOCK OF 4TH STREET SE,7,708,8,8C,Cluster 39,009801 1,009801,Precinct 121,16034628,399950,129371,3/6/2016 6:15:52 PM,3/6/2016 6:20:05 PM
3/6/2016 11:14:03 PM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,3400 - 3499 BLOCK OF 13TH PLACE SE,7,705,8,8E,Cluster 38,007304 1,007304,Precinct 120,16034698,401104,130427,3/6/2016 9:12:55 PM,3/6/2016 10:55:01 PM
3/15/2016 3:46:18 PM,EVENING,THEFT F/AUTO,OTHERS,200 - 299 BLOCK OF WAYNE PLACE SE,7,707,8,8C,Cluster 39,009803 2,009803,Precinct 124,16039765,399847,129648,3/1/2016 10:00:14 AM,3/15/2016 11:00:37 AM
3/15/2016 5:06:07 PM,EVENING,THEFT F/AUTO,OTHERS,3500 - 3599 BLOCK OF STANTON ROAD SE,7,704,8,8B,Cluster 38,007409 3,007409,Precinct 116,16039826,401830,130676,3/14/2016 8:30:37 PM,3/14/2016 11:59:59 PM
3/27/2016 12:37:05 PM,DAY,MOTOR VEHICLE THEFT,OTHERS,785 - 4375 BLOCK OF BARNABY ROAD SE,7,706,8,8D,Cluster 39,009811 2,009811,Precinct 125,16047033,400350,128897,3/26/2016 11:00:46 AM,3/27/2016 11:36:59 AM
4/4/2016 5:08:31 AM,MIDNIGHT,SEX ABUSE,OTHERS,3300 3398  BLOCK OF WHEELER ROAD SE,7,705,8,8C,Cluster 39,009804 1,009804,Precinct 122,16051527,400536,130403,4/4/2016 2:14:40 AM,4/4/2016 5:08:30 AM
4/4/2016 8:44:06 AM,DAY,ROBBERY,KNIFE,2500 - 2599 BLOCK OF STANTON ROAD SE,7,703,8,8C,Cluster 37,007401 2,007401,Precinct 119,16051553,400470,132354,4/4/2016 7:02:58 AM,4/4/2016 8:34:03 AM
4/6/2016 4:01:09 PM,EVENING,THEFT/OTHER,OTHERS,4600 - 4699 BLOCK OF LIVINGSTON ROAD SE,7,708,8,8D,Cluster 39,009810 1,009810,Precinct 125,16052837,399831,128349,3/5/2016 11:30:57 AM,3/5/2016 12:15:06 PM
4/6/2016 6:02:52 PM,EVENING,THEFT/OTHER,OTHERS,2918 - 2999 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,707,8,8C,Cluster 39,010400 1,010400,Precinct 123,16052876,400240,130832,4/6/2016 4:40:28 PM,4/6/2016 5:50:42 PM
4/2/2016 1:34:53 PM,DAY,THEFT/OTHER,OTHERS,4600 - 4799 BLOCK OF SOUTH CAPITOL STREET,7,708,8,8D,Cluster 39,010900 2,010900,Precinct 125,16050573,399848,128205,4/2/2016 11:30:08 AM,4/2/2016 11:40:50 AM
4/4/2016 11:34:54 AM,DAY,THEFT F/AUTO,OTHERS,3300 - 3399 BLOCK OF 4TH STREET SE,7,707,8,8C,Cluster 39,009803 1,009803,Precinct 122,16051638,399950,130370,4/3/2016 8:00:48 PM,4/4/2016 10:30:27 AM
4/4/2016 2:00:57 PM,DAY,ROBBERY,GUN,2001 - 2248 BLOCK OF ALABAMA AVENUE SE,7,704,8,8E,Cluster 38,007403 1,007403,Precinct 116,16051701,402196,131449,4/4/2016 12:27:56 PM,4/4/2016 12:30:50 PM
4/13/2016 2:28:09 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,10 - 99 BLOCK OF ATLANTIC STREET SE,7,708,8,8D,Cluster 39,009810 2,009810,Precinct 124,16056793,399411,129279,4/13/2016 12:53:19 AM,4/13/2016 12:55:49 AM
4/13/2016 2:23:35 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,3500 - 3599 BLOCK OF STANTON ROAD SE,7,704,8,8B,Cluster 38,007409 3,007409,Precinct 116,16056797,401830,130676,4/13/2016 12:18:23 AM,
4/13/2016 3:31:35 AM,MIDNIGHT,ROBBERY,OTHERS,600 699  BLOCK OF ALABAMA AVENUE SE,7,705,8,8C,Cluster 39,009804 1,009804,Precinct 122,16056822,400278,130607,4/13/2016 1:15:22 AM,4/13/2016 1:20:22 AM
4/11/2016 12:13:29 PM,DAY,THEFT/OTHER,OTHERS,1900 - 1999 BLOCK OF 13TH STREET SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,16055646,401112,133207,4/11/2016 11:33:30 AM,4/11/2016 11:43:18 AM
4/11/2016 1:19:08 PM,DAY,THEFT F/AUTO,OTHERS,2238 2399  BLOCK OF S STREET SE,7,701,8,8A,Cluster 34,007605 2,007605,Precinct 112,16055684,402355,133380,4/11/2016 10:30:52 AM,4/11/2016 11:30:59 AM
4/11/2016 1:45:10 PM,DAY,THEFT F/AUTO,OTHERS,1200 - 1233 BLOCK OF TALBERT STREET SE,7,703,8,8A,Cluster 37,007407 2,007407,Precinct 119,16055702,400712,132733,4/11/2016 9:45:21 AM,4/11/2016 1:00:56 PM
4/18/2016 9:33:36 PM,EVENING,ROBBERY,OTHERS,1800 1934  BLOCK OF GOOD HOPE ROAD SE,7,701,8,8A,Cluster 34,007504 1,007504,Precinct 114,16060554,401901,133068,4/18/2016 7:30:13 PM,4/18/2016 7:45:50 PM
4/13/2016 9:20:22 AM,DAY,ROBBERY,OTHERS,3300 - 3399 BLOCK OF 10TH PLACE SE,7,705,8,8C,Cluster 39,007304 3,007304,Precinct 120,16056876,400691,130446,4/13/2016 7:45:51 AM,4/13/2016 7:55:33 AM
4/13/2016 12:04:55 PM,DAY,BURGLARY,OTHERS,100 - 147 BLOCK OF WAYNE PLACE SE,7,707,8,8C,Cluster 39,009803 3,009803,Precinct 124,16056944,399581,129706,4/13/2016 3:30:16 AM,
4/13/2016 1:50:03 PM,DAY,ROBBERY,GUN,2200 - 2299 BLOCK OF SHANNON PLACE SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 119,16057003,400779,132981,4/13/2016 11:40:53 AM,4/13/2016 1:50:00 PM
4/13/2016 3:34:18 PM,EVENING,ROBBERY,GUN,1300 - 1341 BLOCK OF VALLEY PLACE SE,7,701,8,8A,Cluster 28,007503 2,007503,Precinct 114,16057049,401032,132836,4/13/2016 1:11:24 PM,4/13/2016 1:20:12 PM
4/20/2016 4:23:15 PM,EVENING,THEFT F/AUTO,OTHERS,4000 - 4099 BLOCK OF SOUTH CAPITOL TERRACE SW,7,708,8,8D,Cluster 39,009807 1,009807,Precinct 124,16061678,399213,129213,4/20/2016 1:24:28 PM,4/20/2016 2:55:03 PM
4/20/2016 4:45:28 PM,EVENING,THEFT/OTHER,OTHERS,2600 - 2657 BLOCK OF DOUGLASS PLACE SE,7,703,8,8C,Cluster 37,007406 1,007406,Precinct 118,16061683,400838,132067,4/20/2016 11:00:04 AM,4/20/2016 1:30:15 PM
4/20/2016 6:19:21 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,1800 - 1897 BLOCK OF BRUCE PLACE SE,7,704,8,8E,Cluster 38,007404 1,007404,Precinct 117,16061684,401854,131473,4/20/2016 2:50:15 PM,4/20/2016 2:51:58 PM
4/20/2016 7:28:26 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,1803 1841  BLOCK OF ALABAMA AVENUE SE,7,704,8,8E,Cluster 38,007403 1,007403,Precinct 116,16061800,401863,131126,4/20/2016 5:35:18 PM,4/20/2016 5:36:08 PM
4/19/2016 11:38:35 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,2200 2299  BLOCK OF SAVANNAH TERRACE SE,7,704,8,8E,Cluster 38,007403 1,007403,Precinct 116,16060811,402372,131325,4/19/2016 8:06:39 AM,4/19/2016 9:25:17 AM
4/19/2016 9:58:24 AM,DAY,THEFT/OTHER,OTHERS,2301 - 2399 BLOCK OF GOOD HOPE COURT SE,7,702,8,8B,Cluster 36,007502 1,007502,Precinct 134,16060833,402335,132676,4/18/2016 12:23:10 PM,4/18/2016 12:58:17 PM
4/20/2016 11:18:37 PM,MIDNIGHT,THEFT/OTHER,OTHERS,900 - 911 BLOCK OF VARNEY STREET SE,7,706,8,8E,Cluster 39,009700 1,009700,Precinct 121,16061836,400736,129733,4/20/2016 6:23:52 PM,4/20/2016 7:30:30 PM
3/27/2016 5:24:26 PM,EVENING,MOTOR VEHICLE THEFT,OTHERS,2600 - 2799 BLOCK OF JASPER STREET SE,7,702,8,8B,Cluster 36,007408 1,007408,Precinct 115,16047114,402670,131549,3/27/2016 2:46:46 PM,3/27/2016 4:45:25 PM
3/27/2016 8:50:34 PM,EVENING,THEFT/OTHER,OTHERS,400 - 499 BLOCK OF XENIA STREET SE,7,706,8,8E,Cluster 39,009801 1,009801,Precinct 121,16047238,400024,129469,3/27/2016 3:00:14 PM,3/27/2016 8:00:42 PM
3/28/2016 12:11:02 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,2400 - 2699 BLOCK OF POMEROY ROAD SE,7,703,8,8B,Cluster 37,007406 2,007406,Precinct 118,16047324,400891,131932,3/27/2016 11:22:40 PM,3/28/2016 12:05:01 AM
3/28/2016 1:52:50 AM,MIDNIGHT,THEFT/OTHER,OTHERS,3000 - 3199 BLOCK OF NAYLOR ROAD SE,7,702,8,8B,Cluster 36,007502 2,007502,Precinct 115,16047325,403121,131703,3/27/2016 11:27:46 PM,3/27/2016 11:29:47 PM
4/11/2016 8:28:02 PM,EVENING,ROBBERY,GUN,2200 - 2299 BLOCK OF CHESTER STREET SE,7,701,8,8A,Cluster 28,007503 2,007503,Precinct 114,16055901,401126,132886,4/11/2016 6:00:49 PM,4/11/2016 6:02:56 PM
4/11/2016 9:20:34 PM,EVENING,BURGLARY,OTHERS,2600 2698  BLOCK OF WADE ROAD SE,7,703,8,8C,Cluster 37,007401 2,007401,Precinct 119,16055977,400276,132404,4/11/2016 7:43:14 PM,4/11/2016 9:00:29 PM
4/4/2016 8:45:56 PM,EVENING,THEFT/OTHER,OTHERS,734 - 855 BLOCK OF SOUTHERN AVENUE SE,7,706,8,8D,Cluster 39,009811 2,009811,Precinct 125,16051924,400489,128759,4/4/2016 5:18:46 PM,4/4/2016 8:40:15 PM
4/4/2016 9:54:17 PM,EVENING,THEFT/OTHER,OTHERS,2300 - 2499 BLOCK OF HARTFORD STREET SE,7,702,8,8B,Cluster 36,007408 1,007408,Precinct 115,16051965,402411,131808,4/4/2016 9:13:05 PM,4/4/2016 9:23:11 PM
4/4/2016 11:09:44 PM,MIDNIGHT,THEFT/OTHER,OTHERS,2 - 199 BLOCK OF GALVESTON STREET SW,7,708,8,8D,Cluster 39,010900 1,010900,Precinct 126,16051983,399228,128424,4/4/2016 9:25:49 PM,4/4/2016 9:35:11 PM
4/4/2016 11:50:20 PM,MIDNIGHT,ROBBERY,OTHERS,2491 - 2499 BLOCK OF ALABAMA AVENUE SE,7,701,8,8B,Cluster 36,007502 1,007502,Precinct 134,16052002,402606,132059,4/4/2016 9:45:00 PM,4/4/2016 9:50:08 PM
4/13/2016 10:13:59 PM,EVENING,MOTOR VEHICLE THEFT,OTHERS,2664 - 2679 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,703,8,8C,Cluster 37,007401 2,007401,Precinct 119,16057089,400346,132064,4/13/2016 5:30:10 AM,4/13/2016 3:00:33 PM
4/25/2016 10:25:29 AM,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,2000 2098  BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,701,8,8A,Cluster 28,007503 1,007503,Precinct 114,16060902,400937,133147,4/19/2016 10:57:43 AM,
4/19/2016 2:35:36 PM,DAY,MOTOR VEHICLE THEFT,OTHERS,225 399  BLOCK OF NEWCOMB STREET SE,7,707,8,8C,Cluster 39,010400 2,010400,Precinct 123,16060968,399674,131191,4/19/2016 1:15:57 PM,4/19/2016 2:27:44 PM
4/19/2016 2:48:50 PM,DAY,BURGLARY,OTHERS,1926 - 1935 BLOCK OF 18TH STREET SE,7,701,8,8A,Cluster 34,007605 3,007605,Precinct 112,16060995,401821,133141,4/15/2016 3:00:31 PM,4/19/2016 2:04:38 PM
4/13/2016 6:55:20 PM,EVENING,THEFT/OTHER,OTHERS,2001 - 2248 BLOCK OF ALABAMA AVENUE SE,7,704,8,8E,Cluster 38,007403 1,007403,Precinct 116,16057233,402196,131449,4/13/2016 6:04:14 PM,4/13/2016 6:06:15 PM
4/13/2016 7:20:51 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,3000 3011  BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,705,8,8C,Cluster 39,010400 1,010400,Precinct 123,16057249,400212,130784,4/13/2016 6:08:56 PM,4/13/2016 7:00:41 PM
4/21/2016 3:17:02 AM,MIDNIGHT,BURGLARY,OTHERS,2100 - 2127 BLOCK OF 18TH STREET SE,7,701,8,8A,Cluster 28,007504 1,007504,Precinct 114,16062023,401820,132855,4/21/2016 1:25:59 AM,4/21/2016 2:25:07 AM
4/21/2016 8:01:53 AM,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,100 - 147 BLOCK OF WAYNE PLACE SE,7,707,8,8C,Cluster 39,009803 3,009803,Precinct 124,16062083,399581,129706,4/21/2016 6:38:54 AM,4/21/2016 7:45:52 AM
4/21/2016 2:22:46 PM,DAY,THEFT F/AUTO,OTHERS,3200 - 3299 BLOCK OF WHEELER ROAD SE,7,705,8,8C,Cluster 39,009804 1,009804,Precinct 122,16062098,400512,130574,4/20/2016 10:00:59 AM,4/21/2016 8:00:40 AM
